0	18.532291	19.004517
1	5.8778753	13.35197
2	10.005411	4.4103193
3	4.0996904	6.866745
4	16.726826	15.444967
5	8.26606	19.862116
6	9.807178	7.468889
7	9.946204	1.7342134
8	8.992395	8.672376
9	11.788412	14.279984
10	3.568915	16.258886
11	9.778889	15.26904
12	5.092507	2.514242
13	1.3796757	9.758141
14	14.236232	8.355073
15	5.913452	19.329586
16	14.853836	6.0319643
17	2.1762853	3.8293204
18	19.780687	2.3697178
19	17.497704	10.20009
20	4.9451222	9.259226
21	2.330715	18.649519
22	1.0388639	9.072458
23	14.942722	7.662499
24	5.29595	9.254106
25	1.8915048	6.261836
26	9.855389	12.550446
27	11.7087755	4.440604
28	17.733547	7.168041
29	1.5770812	10.834198
30	12.608041	4.6118994
31	9.774074	0.46962693
32	4.415722	2.0347562
33	10.271505	4.824077
34	9.193059	0.63619006
35	0.114535846	1.4443611
36	18.63808	11.982283
37	15.070267	1.0233418
38	12.5487795	10.073586
39	4.522651	6.0990086
40	5.593625	18.571207
41	2.7042544	7.436359
42	18.795734	19.797785
43	10.093585	11.671828
44	5.6628666	14.962265
45	6.1700244	16.944473
46	3.0713294	13.514336
47	12.706643	12.007724
48	17.812593	3.6164012
49	15.394491	8.709982
50	1.1372124	15.428124
51	10.830219	7.7519026
52	5.6814046	14.230423
53	15.762168	3.2727506
54	1.8374953	11.372995
55	15.97836	13.0877075
56	13.930119	17.611385
57	3.3330832	18.292564
58	0.4859123	5.606656
59	11.147064	8.471784
60	7.4352226	16.192804
61	10.579492	16.890373
62	8.260069	16.474
63	13.558439	13.81967
64	10.903458	16.895868
65	1.4695133	5.541515
66	17.680887	19.141964
67	3.0408483	1.5949606
68	11.485657	17.038712
69	19.72582	3.474096
70	9.255393	8.609029
71	2.3731706	14.255159
72	11.967997	18.996939
73	19.08749	10.5256
74	9.360946	1.1925138
75	0.92129105	15.507336
76	7.118752	14.318465
77	9.40318	5.410887
78	14.449055	17.696787
79	17.894957	9.826739
80	0.7687036	2.995864
81	17.383686	11.354679
82	1.6469026	16.46549
83	6.5531197	9.691463
84	6.2033024	18.599274
85	5.842099	11.041697
86	10.834693	9.520936
87	5.6858864	14.9863
88	17.444735	14.97305
89	0.24959108	17.837523
90	8.276957	19.993784
91	9.70121	14.028921
92	4.0020027	15.199256
93	16.43503	15.233358
94	6.8859386	4.046126
95	13.64444	0.6714812
96	6.6671467	8.531112
97	8.256502	1.467781
98	3.195189	5.4910965
99	14.478857	6.9308014
100	16.935734	5.999567
101	19.072893	1.2786163
102	16.12148	16.312159
103	14.955322	15.600231
104	7.6297455	10.396063
105	5.843635	11.738077
106	17.593193	1.285155
107	1.3991617	2.2963297
108	7.3009706	1.3346626
109	9.684757	14.12427
110	10.123257	9.906281
111	11.742411	1.3934879
112	15.993053	1.0966417
113	11.709357	8.782209
114	11.404821	3.8290792
115	15.129549	15.299608
116	4.940307	11.960677
117	17.980629	14.927453
118	11.007752	13.013601
119	9.42484	11.525986
120	7.781408	0.7217572
121	2.4055502	2.345493
122	9.2540655	18.79085
123	7.9494114	17.004488
124	15.866123	11.101936
125	1.3973832	6.9400268
126	13.35046	7.0456247
127	11.776199	4.105185
128	15.233174	9.756061
129	19.13509	7.083221
130	10.856051	19.720913
131	8.910873	7.807548
132	7.837364	16.575588
133	7.2478046	2.7211115
134	5.5634284	17.846924
135	6.6868715	18.478325
136	4.6041	14.993639
137	7.752466	4.1872506
138	5.8711724	14.297913
139	8.702683	19.709234
140	2.8894405	2.9943693
141	13.072766	2.6777315
142	0.7259541	19.479921
143	12.629478	5.667608
144	5.9237742	10.529841
145	1.967507	19.340717
146	3.2123342	8.1525345
147	10.217233	17.413086
148	6.8172717	14.047474
149	15.196522	14.93359
150	6.8683968	0.5878128
151	15.827461	2.633505
152	4.7052307	3.8312185
153	19.752249	7.0008664
154	4.805335	16.269491
