0	98.06311196547279	9.653680048570656
1	6.436529062224472	84.18860463814241
2	18.746496961113344	73.75576451155959
3	75.56338858870731	79.95287603373866
4	93.5862013013693	43.89833178446363
5	87.09233963850845	95.6296337740334
6	17.703524692703365	87.8784807375861
7	4.805729199880937	44.67307847846699
8	97.36194949836643	43.76380629987511
9	81.90338244682398	86.34301841754531
10	76.19652977017545	14.983961148647406
11	23.793051541824795	56.02120510942012
12	72.02039581504245	53.41099849164003
13	40.92117360537462	52.93325802019431
14	99.46776740283504	96.72789027439916
15	79.64747551940452	14.710342150931865
16	20.627390159792313	0.3104769801565821
17	31.373988231739336	39.96309732968722
18	48.339889290458245	18.398824391432477
19	97.97107541152181	42.403615483335564
20	24.976999677458277	44.50978810203201
21	35.00011384922421	33.03946690729222
22	13.290215570663388	16.8433304502397
23	3.314493349922165	30.57712699993137
24	65.31092023084597	30.860950370821516
25	34.32761564367711	94.41043650593235
26	80.30356117212854	78.26536118609422
27	54.56864996877901	59.43293207819905
28	23.418012008746956	49.28627712423419
29	21.103773128653934	27.401273671966653
30	52.956761323514634	93.47806243301142
31	90.98269110758174	35.69019839820139
32	96.0670922756627	33.16066097836039
33	85.07729301505705	81.01772563812636
34	20.188007067811565	63.18607492203593
35	9.5112442572743	23.082662871794113
36	70.72609480909573	50.88844067095927
37	66.33643474633462	31.044669769692955
38	84.2041303165602	70.87648113448111
39	19.194185471990487	64.39050679901965
40	40.520741705590154	70.7529652879095
41	79.4061616910001	98.96826478748878
42	87.97892768698442	65.89652282130064
43	43.27197628022979	18.83479209233261
44	60.38583933656171	4.11698763073256
45	42.30746711954757	95.04968469983197
46	6.795703634679184	24.29620772172141
47	64.73973480997476	63.66256005858302
48	71.36232103829926	57.05202332597546
49	68.78195741014196	96.87861460568412
50	93.28710945890161	80.01394375830516
51	36.043138659555055	33.75071993318585
52	44.993172904094095	45.47477837709801
53	6.884869177307696	99.73459253631651
54	90.425431125963	43.98330359534835
55	98.61931702323623	98.05689645668627
56	24.771360047472555	53.868795915754596
57	32.1496035130531	0.08435191080754523
58	51.9164345252654	53.73906454331039
59	82.98581991758401	96.74528545705294
60	66.59288001873354	42.66940622666399
61	28.52692646750593	98.54325100787135
62	34.44990247702907	21.100630421470022
63	85.08082574287235	87.81570833459249
64	5.168059998708275	34.39016880091833
65	15.301946525645382	33.628971596478166
66	51.25999073270583	70.51099004725478
67	39.55767279041142	77.06395837124307
68	98.34424903885989	33.56886739512493
69	3.1920055412190784	82.63554556061868
70	1.4485156804411536	85.60930331822392
71	35.736887105935445	30.201569411437234
72	26.29299440449214	60.61121481373537
73	87.82860208006903	90.95589538596292
74	14.524316642799096	6.615250928698558
75	46.91878412428731	90.96313336390465
76	47.51485254512655	4.610393212006825
